ID,Text,LabelID
504,"Pets suffering from bacterial pneumonia often exhibit respiratory distress, with labored breathing and wheezing being prominent. Persistent coughing is another common symptom, along with occasional gagging. Fever is often present as the body fights the infection, while lethargy sets in as the illness takes its toll. Additionally, a noticeable loss of appetite may occur as breathing becomes more difficult.",ASC505
505,"The hallmark symptoms of bacterial pneumonia in pets include respiratory distress, marked by rapid or difficult breathing. Coughing fits, sometimes accompanied by wheezing, are also prevalent as the lungs attempt to clear themselves of infection. Fever is a typical response to the bacterial invasion, while lethargy and fatigue may become apparent as the illness progresses. Loss of appetite often follows, further complicating the pet's recovery.",ASC505
506,"Bacterial pneumonia in cats and dogs often manifests through respiratory distress, characterized by labored breathing and occasional coughing spells. The presence of a fever indicates an ongoing infection, while lethargy and decreased activity levels are common due to the strain on the body. Loss of appetite may occur as a result of the pet's overall discomfort and difficulty breathing comfortably.",ASC505
507,"When pets contract bacterial pneumonia, they typically exhibit respiratory symptoms such as difficulty breathing, coughing, and wheezing. Fever is also common as the body fights off the infection. Lethargy may set in as the illness progresses, accompanied by a noticeable decrease in appetite. These symptoms collectively indicate the severity of the infection and the pet's need for prompt medical attention.",ASC505
508,"Pets suffering from bacterial pneumonia often display respiratory distress, evidenced by rapid or labored breathing. Persistent coughing fits may occur, accompanied by wheezing or gagging. Fever is a common symptom as the body attempts to combat the infection, while lethargy and fatigue may develop due to the strain on the respiratory system. Loss of appetite is another notable sign, as pets may find it difficult to eat while experiencing difficulty breathing.",ASC505
519,"The primary symptoms are
Dilated Pupils (Mydriasis) in Cats
Blindness and Loss of Vision in Cats
These are further characterized as

Decreased night vision characterized by nervousness at night, reluctance to enter dark rooms, and bumping into objects in low light
Increased reflectiveness of eyes when exposed to light
Moving slowly or reluctance to move around",ASC516
520,"The crucial clinical sign of PRA is the vision loss. In degenerative PRA, night vision loss will occur as the earliest symptom. If you notice that your cat is having trouble seeing, then take them to the vet immediately. PRA is usually diagnosed based on the appearance of the retina, while more sensitive tests such as genetic tests and electroretinography are used to confirm the diagnosis.",ASC516
521,"Pets with progressive retinal atrophy often experience a gradual onset of symptoms. They may first exhibit signs of night blindness, struggling to see in dim light and becoming disoriented, often bumping into objects. Vision loss progresses over time, leading to difficulty finding familiar objects like food and water bowls or toys. Reluctance to navigate stairs or enter dark rooms becomes apparent, and they may become more reclusive at night. Their pupils may appear dilated, and their pupillary light reflexes become sluggish. Additionally, other eye-related reflexes diminish or are lost altogether. The eyes may exhibit a greater sheen, and cataracts may develop, appearing as white-opaque deposits.",ASC516
522,"Progressive retinal atrophy gradually impairs pets' vision, starting with night blindness and progressing to general vision loss. They may become disoriented and bump into objects, finding it challenging to locate their food, water bowls, or toys. Reluctance to navigate stairs or dark spaces becomes evident, and they may become more withdrawn during nighttime hours. Their pupils may appear dilated, and their pupillary light reflexes slow down. Other eye-related reflexes diminish, and the eyes may appear shinier than usual. As the condition progresses, cataracts may develop, presenting as white-opaque deposits in the eyes.",ASC516
523,"Over time, progressive retinal atrophy affects pets' vision, starting with night blindness and eventual vision loss. They may become disoriented, frequently bumping into objects, and struggling to locate their food, water bowls, or toys. Reluctance to navigate stairs or dark areas becomes apparent, and they may become more solitary at night. Their pupils may become dilated, and their pupillary light reflexes may diminish. Additionally, other eye-related reflexes may decline or disappear entirely. The eyes may exhibit increased sheen, and cataracts may develop, characterized by white-opaque deposits.",ASC516
524,"Pets with progressive retinal atrophy experience a deterioration of their vision, beginning with night blindness and advancing to complete vision loss. They may become disoriented, frequently colliding with objects, and finding it challenging to locate their food, water bowls, or toys. Reluctance to climb stairs or enter dark rooms becomes evident, and they may become more reclusive during the night. Their pupils may appear dilated, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken, and the eyes may appear more reflective than usual. Cataracts may eventually develop, presenting as white-opaque deposits in the eyes.",ASC516
525,"Progressive retinal atrophy affects pets' vision gradually, starting with night blindness and progressing to overall vision loss. They may become disoriented, often bumping into objects and struggling to find their food, water bowls, or toys. Reluctance to navigate stairs or dark spaces becomes apparent, and they may become more withdrawn during nighttime hours. Their pupils may appear dilated, and their pupillary light reflexes may diminish. Other eye-related reflexes may decline, and the eyes may exhibit greater reflectiveness. As the condition advances, cataracts may develop, appearing as white-opaque deposits in the eyes.",ASC516
526,"The onset of progressive retinal atrophy in pets is marked by night blindness, which progresses to vision loss over time. They may become disoriented, frequently bumping into objects, and having difficulty finding their food, water bowls, or toys. Reluctance to traverse stairs or enter dimly lit areas becomes evident, and they may become more reclusive at night. Their pupils may appear dilated, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken or disappear altogether, and the eyes may exhibit greater sheen. Cataracts may eventually develop, appearing as white-opaque deposits.",ASC516
527,"Progressive retinal atrophy gradually impairs pets' vision, starting with night blindness and advancing to general vision loss. They may become disoriented, frequently bumping into objects, and struggling to locate their food, water bowls, or toys. Reluctance to navigate stairs or dark areas becomes apparent, and they may become more solitary at night. Their pupils may become dilated, and their pupillary light reflexes may diminish. Additionally, other eye-related reflexes may decline or disappear entirely. The eyes may exhibit increased sheen, and cataracts may develop, characterized by white-opaque deposits.",ASC516
528,"Progressive retinal atrophy begins with night blindness, leading to eventual vision loss in pets. They may struggle with disorientation, frequently bumping into objects, and having difficulty locating their food, water bowls, or toys. A reluctance to navigate stairs or enter dimly lit areas becomes noticeable, and they may become more reclusive during nighttime hours. Pupils may appear dilated, and pupillary light reflexes may slow down. Other eye reflexes may weaken or vanish entirely, and eyes may display increased reflectiveness. With disease progression, cataracts may form, presenting as white-opaque deposits in the eyes.",ASC516
529,"Pets afflicted with progressive retinal atrophy initially experience night blindness, gradually progressing to complete vision loss. They may exhibit disorientation, frequently bumping into objects, and struggling to locate food, water bowls, or toys. A hesitancy to climb stairs or enter dark spaces becomes evident, and they may withdraw more during the night. Pupils may dilate, and pupillary light reflexes may diminish. Other eye reflexes may weaken or disappear, and the eyes may appear more reflective. As the disease advances, cataracts may develop, appearing as white-opaque deposits.",ASC516
530,"The onset of progressive retinal atrophy in pets is marked by night blindness, which eventually leads to vision loss. They may become disoriented, frequently bumping into objects, and having difficulty finding their food, water bowls, or toys. A reluctance to navigate stairs or enter dimly lit areas becomes apparent, and they may become more reclusive at night. Their pupils may appear dilated, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken or disappear altogether, and the eyes may exhibit greater sheen. Cataracts may eventually develop, appearing as white-opaque deposits.",ASC516
531,"Progressive retinal atrophy manifests with night blindness initially, progressing to vision loss over time. Pets may struggle with disorientation, frequently bumping into objects, and having difficulty locating their food, water bowls, or toys. A reluctance to navigate stairs or enter dark areas becomes evident, and they may become more reclusive at night. Their pupils may dilate, and their pupillary light reflexes may diminish. Other eye-related reflexes may weaken or vanish, and the eyes may exhibit increased reflectiveness. As the condition worsens, cataracts may form, presenting as white-opaque deposits.",ASC516
532,"Pets affected by progressive retinal atrophy typically first experience night blindness, followed by progressive vision loss. They may display disorientation, frequently bumping into objects, and struggling to find their food, water bowls, or toys. A reluctance to climb stairs or enter dimly lit spaces becomes apparent, and they may become more withdrawn during nighttime hours. Their pupils may dilate, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken or disappear, and the eyes may appear more reflective. As the condition advances, cataracts may develop, presenting as white-opaque deposits.",ASC516
533,"The initial sign of progressive retinal atrophy in pets is often night blindness, which progresses to vision loss. They may become disoriented, frequently bumping into objects, and having difficulty finding their food, water bowls, or toys. A reluctance to navigate stairs or enter dark areas becomes apparent, and they may become more reclusive at night. Their pupils may appear dilated, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken or disappear altogether, and the eyes may exhibit greater sheen. Cataracts may eventually develop, appearing as white-opaque deposits.",ASC516
534,"Progressive retinal atrophy typically begins with night blindness and progresses to vision loss. Pets may exhibit disorientation, frequently bumping into objects, and having difficulty locating their food, water bowls, or toys. A hesitation to climb stairs or enter dark spaces becomes evident, and they may become more withdrawn during nighttime hours. Their pupils may dilate, and their pupillary light reflexes may diminish. Other eye-related reflexes may weaken or vanish, and the eyes may appear more reflective. As the condition worsens, cataracts may form, appearing as white-opaque deposits.",ASC516
535,"Progressive retinal atrophy often starts with night blindness, leading to eventual vision loss. Pets may become disoriented, frequently bumping into objects, and struggling to find their food, water bowls, or toys. Reluctance to climb stairs or enter dark areas becomes evident, and they may become more reclusive at night. Their pupils may appear dilated, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken or disappear altogether, and the eyes may exhibit greater reflectiveness. With disease progression, cataracts may develop, presenting as white-opaque deposits.",ASC516
536,"Pets suffering from progressive retinal atrophy usually begin with night blindness, gradually progressing to complete vision loss. They may display disorientation, frequently bumping into objects, and struggling to locate their food, water bowls, or toys. A reluctance to navigate stairs or enter dark areas becomes evident, and they may become more withdrawn during nighttime hours. Their pupils may dilate, and their pupillary light reflexes may diminish. Other eye-related reflexes may weaken or disappear, and the eyes may appear more reflective. As the condition advances, cataracts may develop, presenting as white-opaque deposits.",ASC516
537,"Progressive retinal atrophy often begins with night blindness, progressing to vision loss over time. Pets may experience disorientation, frequently bumping into objects, and struggling to find their food, water bowls, or toys. Reluctance to navigate stairs or enter dark spaces becomes evident, and they may become more reclusive at night. Their pupils may dilate, and their pupillary light reflexes may slow down. Other eye-related reflexes may weaken or disappear, and the eyes may exhibit greater sheen. As the condition progresses, cataracts may develop, appearing as white-opaque deposits.",ASC516
538,"Symptoms of progressive retinal atrophy may include: diminished or loss of other eye-related reflexes, reluctance to enter dark spaces, sluggish pupillary light reflexes, difficulty finding food and water bowls, or toys, vision loss, disorientation and bumping into objects, reclusiveness at night, dilated pupils, night blindness, greater reflectiveness (sheen) of the eye, and cataracts, often presenting as white-opaque crystalline deposits in the eyes.",ASC516
539,"Signs of progressive retinal atrophy: night blindness, vision loss, disorientation, difficulty locating food and water bowls, or toys, hesitation to climb stairs or enter dark rooms, tendency to isolate at night, dilated pupils, weakened pupillary light reflexes, reduced eye-related reflexes, heightened eye reflectiveness, and cataracts, frequently appearing as white-opaque crystalline deposits in the eyes.",ASC516
540,"Progressive retinal atrophy symptoms encompass: vision loss, reluctance to navigate stairs or dimly lit spaces, sluggishness in responding to light, difficulty finding food and water bowls, or toys, night blindness, bumping into objects, reclusiveness during nighttime hours, dilated pupils, diminished eye reflexes, increased eye sheen, and cataracts, typically presenting as white-opaque crystalline deposits in the eyes.",ASC516
541,"Signs indicating progressive retinal atrophy may include: disorientation and collision with objects, reluctance to approach dark areas, diminished ability to locate food and water bowls, or toys, sluggishness in climbing stairs, or descending, night blindness, vision loss, nocturnal seclusion, dilated pupils, weakened pupillary light reflexes, reduced eye reflexes, heightened eye shine, and cataracts, commonly evidenced by white-opaque crystalline deposits in the eyes.",ASC516
542,"Progressive retinal atrophy can exhibit various symptoms such as: diminished or absent eye reflexes, aversion to dark environments, sluggish reaction to light, trouble locating food and water bowls, or toys, loss of vision, night blindness, bumping into objects, nocturnal seclusion, dilated pupils, impaired pupillary light reflexes, heightened eye sheen, and cataracts, which often emerge as white-opaque crystalline deposits in the eyes.",ASC516
543,"Symptoms associated with progressive retinal atrophy may comprise: reluctance to go up or down stairs, or enter dark rooms, difficulty in finding food and water bowls, or toys, night blindness, vision loss, disorientation leading to bumping into objects, reclusive behavior at night, dilated pupils, sluggish pupillary light reflexes, diminished or absent eye-related reflexes, increased eye sheen, and cataracts, commonly appearing as white-opaque crystalline deposits in the eyes.",ASC516
544,"Indicators of progressive retinal atrophy include: sluggish reaction to light, reluctance to traverse stairs or dark areas, difficulty in locating food and water bowls, or toys, night blindness, diminished vision, disorientation and collisions with objects, nocturnal seclusion, dilated pupils, weakened pupillary light reflexes, reduced eye reflexes, heightened eye reflectiveness, and cataracts, frequently observed as white-opaque crystalline deposits in the eyes.",ASC516
545,"Progressive retinal atrophy may be characterized by: diminished eye reflexes, aversion to dark environments, sluggish response to light, difficulty in finding food and water bowls, or toys, vision loss, night blindness, collision with objects, nocturnal seclusion, dilated pupils, impaired pupillary light reflexes, heightened eye shine, and cataracts, which often present as white-opaque crystalline deposits in the eyes.",ASC516
546,"Signs of progressive retinal atrophy: difficulty locating food and water bowls, or toys, reluctance to enter dark rooms or go up or down stairs, night blindness, vision loss, disorientation resulting in bumping into objects, nocturnal reclusiveness, dilated pupils, sluggish pupillary light reflexes, reduced eye reflexes, increased eye reflectiveness, and cataracts, frequently appearing as white-opaque crystalline deposits in the eyes.",ASC516
547,"Progressive retinal atrophy symptoms include: diminished or absent eye reflexes, hesitation to approach dark environments, sluggish response to light, trouble finding food and water bowls, or toys, night blindness, vision loss, disorientation leading to collisions with objects, nocturnal seclusion, dilated pupils, impaired pupillary light reflexes, heightened eye sheen, and cataracts, which often manifest as white-opaque crystalline deposits in the eyes.",ASC516
548,"Symptoms: Bumping into objects, cataracts, dark room reluctance, dilated pupils, disorientation, eye reflex loss, food and water bowl difficulty, greater eye sheen, night blindness, pupillary light reflex sluggishness, reclusiveness at night, vision loss.",ASC516
549,"Signs: Bumping into objects, cataracts, dark room entry reluctance, dilated pupils, disorientation, eye reflex loss, food and water bowl finding difficulty, greater eye reflectiveness, night blindness, pupillary light reflex sluggishness, nocturnal seclusion, vision loss.",ASC516
550,"Indications: Bumping into objects, cataracts, dark room avoidance, dilated pupils, disorientation, diminished eye reflexes, food and water bowl searching difficulty, heightened eye sheen, night blindness, sluggish pupillary light reflexes, nocturnal reclusiveness, vision loss.",ASC516
551,"Manifestations: Bumping into objects, cataracts, reluctance to enter dark rooms, dilated pupils, disorientation, eye reflex decline, difficulty finding food and water bowls, or toys, increased eye reflectiveness, night blindness, pupillary light reflex slowness, nighttime seclusion, vision loss.",ASC516
552,"Symptoms: Objects collision, cataracts, darkness avoidance, pupil dilation, disorientation, reflex loss, food and water dish difficulty, heightened eye shine, blindness in darkness, sluggish reflexes, nocturnal hiding, vision loss.",ASC516
553,"Signs: Bumping into objects, cataracts, dark room reluctance, dilated pupils, disorientation, reflex diminishment, difficulty locating food and water bowls, greater eye sheen, night blindness, sluggish pupillary light reflexes, nocturnal isolation, loss of vision.",ASC516
554,"Indicators: Bumping into objects, cataracts, reluctance to enter dark spaces, dilated pupils, disorientation, diminished reflexes, trouble finding food and water bowls, heightened eye reflectiveness, night blindness, slow pupillary light reflexes, nocturnal hiding, vision loss.",ASC516
555,"Manifestations: Collision with objects, cataracts, avoidance of darkness, pupil dilation, disorientation, reflex loss, difficulty accessing food and water dishes, increased eye shine, inability to see in darkness, slow reflexes, nighttime seclusion, vision loss.",ASC516
556,"Symptoms: Object collisions, cataracts, aversion to dark spaces, dilated pupils, disorientation, loss of reflexes, trouble with food and water bowls, increased eye reflectiveness, night blindness, slow pupillary light reflexes, nocturnal isolation, loss of vision.",ASC516
557,"Signs: Bumping into objects, cataracts, reluctance to enter dark areas, dilated pupils, disorientation, decreased reflexes, difficulty finding food and water bowls, increased eye sheen, night blindness, sluggish pupillary light reflexes, nocturnal hiding, vision loss.",ASC516
568,"The most common cause of acute gastroenteritis in dogs of all ages is dietary indiscretion – the tendency of dogs to eat without discrimination. This could include table scraps, garbage, toys, clothes, cat poop and organic material, to name just a few. The consequences may be mild if the substance passes without much issue or significant if the substance is toxic, irritating or large enough to block the intestines.

Less obvious causes of acute gastroenteritis may also include a food protein intolerance, especially with recent diet changes, the introduction of a new treat or some infectious/parasitic causes.

Acute hemorrhagic diarrhea syndrome (AHDS), previously known as hemorrhagic gastroenteritis (HGE), is a common cause of acute, onset, severe bloody diarrhea in adult dogs and has been linked to Clostridial bacterial infections. Viral infections (such as parvovirus and distemper in puppies), parasites, protozoal or bacterial causes can occur in any age group depending on exposure, vaccine status and deworming history.

Because vomiting and diarrhea can be non-specific secondary signs of systemic disease, other organ systems that may be involved include:

Acute pancreatitis
Acute liver or kidney injury
Hypoadrenocorticism (Addison’s disease)
Complications from diabetes
Restricted blood flow to the bowel",ASC965
569,"Pets with one or two episodes of vomiting or diarrhea but otherwise feel okay and are eating and drinking normally may have self-limiting gastroenteritis that will resolve on its own. However, if they have extended bouts of vomiting or regurgitation, can’t keep down food or water, have no interest in drinking or eating, or are in pain, you should seek urgent veterinary care with your primary veterinarian or at an emergency veterinary hospital.

A thorough physical exam by a veterinarian can detect signs of dehydration, abdominal pain, fever and signs of severe fluid loss causing hypovolemic shock (when blood plasma levels are too low).",ASC965
570,"Gastroenteritis has many faces. It can present as diarrhea alone (anywhere from mildly soft stool to watery feces) or diarrhea with vomiting. Less often, it can manifest as vomiting alone, though if the condition is confined to the stomach itself, veterinarians may refer to it as gastritis.

Gastroenteritis is further separated into two types — acute and chronic. Acute gastroenteritis comes on suddenly. Chronic gastroenteritis occurs over the course of weeks, months or even years. Acute gastroenteritis usually goes away by itself; in other cases, it will progressively worsen until veterinary treatment is provided.

Causes of Gastroenteritis in Dogs
Gastroenteritis in dogs can have many potential causes. Anything that alters a dog's microbiome significantly can lead to the condition. Here's a list of possible causes:

Ingestion of spoiled or raw foods, or of non-food items
Viruses (parvovirus, distemper, etc.)
Intestinal parasites
Changes in intestinal flora
A food allergy or sensitivity
Gastrointestinal (GI) ulcers
GI cancers
Foreign bodies
Intestinal obstruction
Genetic disease or predisposition
Unfortunately, it's usually difficult to pinpoint the exact cause of the condition. However, this doesn't mean that your dog can't be cured. In fact, most veterinary treatment is successful.",ASC965
571,"Causes of gastroenteritis in dogs
Canine gastroenteritis is a non-specific symptom, which means that it can have many different causes. Some causes of gastroenteritis in dogs are shown below:

Dietary indiscretion – Scavenging from bins or from the floor; chewing or eating unsuitable food, animal remains, or non-food items.
Infectious causes – These can be transmitted directly from one dog to another, often through contact with infected dogs’ faeces, or they can gain entry to your dog’s body via contaminated food or water. 
Toxins – These may be found in plant material, cleaning products or garden chemicals, for example. They may also have been produced by microorganisms, such as bacteria, and lead to contamination of foodstuffs. Occasionally, dogs gain access to specific, known poisons.
Other diseases – Some diseases and conditions can cause gastroenteritis, as well as other symptoms. Endocrine conditions (for instance, Addison’s disease), kidney or liver disease, some types of cancer, and pyometra (where a female dog’s uterus fills with infected pus) all have the potential to cause gastroenteritis.
Medicines – Gastroenteritis can sometimes be an adverse effect of the use of certain drugs and medications. Occasionally, drugs that are considered relatively safe can cause gastroenteritis in individual dogs.
Events within the abdomen – Sometimes, structures within a dog’s body move out of their normal position and this can lead to gastroenteritis and life-threatening complications.

Symptoms of gastroenteritis in dogs
Vomiting – If symptoms are mild, you may only notice that your dog vomits once or twice and perhaps has mild diarrhoea the following day. Conversely, if your dog is more severely affected, they may vomit so much that they are unable to keep even water down, they may retch on an empty stomach, they may bring up yellow or greenish bile or bloody mucus or saliva and they may look very sorry for themselves. If a dog develops haemorrhagic gastroenteritis, they may vomit up pools of blood. 
Diarrhoea - If your dog’s diarrhoea is mild, all you may notice is that they need to go to the toilet more frequently than usual and they may need to get up during the night. Their faeces may be a little softer than they normally are and there may be clear mucus or sometimes, feint swirls of fresh blood on the surface. Depending upon which bit of the intestine has been affected, your dog may produce profuse or explosive, watery diarrhoea. Again, this may contain varying amounts of fresh blood. In serious infections, such as canine parvovirus, there may be small, whitish, solid lumps in the diarrhoea. These are patches of the intestinal lining, that have died and been sloughed off and passed along with the faeces.
Loud borborygmi – As well as vomiting and diarrhoea, you may hear gurgling or squeaking sounds coming from your dog’s abdomen. These sounds are borborygmi. In a dog who has an upset tummy, there may be an increase in intestinal movement or perhaps gut cramps, and the gut contents may be more liquid than usual and mixed with gas. When the intestines contract, they squeeze the contents along and you can sometimes hear this occurring. 
Painful abdomen – A dog with gastroenteritis almost certainly will have a tender or painful abdomen and you may notice this if you go to pick them up or touch their tummy. 
Mild fever and lethargy – Dogs with gastroenteritis are often lethargic and, if their temperature were to be checked, many of them would have a mild fever. 
If an otherwise healthy, adult dog with mild gastroenteritis signs is bright and is drinking at least their usual volume (even if they’re temporarily off their food) and you can’t see fresh blood or anything resembling coffee grounds in their vomit or diarrhoea, they’ll often recover within 24 to 48 hours with symptomatic treatment. Adult dogs normally have enough reserves to go without their usual food intake for a couple of days. Contact your vet team as soon as you suspect your dog may have gastroenteritis and they’ll be able to advise you on the best course of action for your dog.

Dogs whose symptoms are more severe, or lasting longer than 24-48 hours, may begin to develop secondary complications, such a hypoglycaemia (low blood sugar). Dehydration can happen very quickly in dogs who are vomiting or have diarrhoea but who are unable to keep fluids down or who feel too nauseous to drink.

If your dog has been showing any signs of gastroenteritis and seems to be getting weaker, more lethargic, or worse in any way, or if they’re not getting better, it’s important to speak urgently to your vet team for advice.",ASC965
572,"What causes gastroenteritis in dogs?
There can be many causes of gastroenteritis in dogs, including:

Eating food that’s gone bad
Ingesting foreign bodies
Ingesting toxins
Certain viruses or bacteria, such as parvovirus
Liver and kidney disease
Intestinal parasites, such as worms
Food allergies
Gastrointestinal ulcers
Certain cancers of the gastrointestinal tract
Symptoms of gastroenteritis in dogs
Vomiting (may appear foamy and yellow in colour once the stomach has been emptied)
Diarrhoea
Stomach pain
Lack of appetite
Gagging or dry heaving
Lethargy",ASC965
573,"Gastroenteritis literally means ‘inflammation of the stomach and intestines’. As a dog’s stomach is delicate and very responsive to bacteria and toxins, gastroenteritis in dogs is a relatively common condition (1). It usually causes vomiting, diarrhoea and stomach pains in dogs as well as dry heaving and lethargy - though not necessarily all of those things.

 

There are different severities of gastroenteritis, so it pays to be vigilant when noticing unusual bowel movements or ‘off’ behaviour in your dog. Though common gastroenteritis is treatable and usually passes quickly, there are other more aggressive forms to look out for - and sometimes, gastroenteritis can be a symptom of something else.",ASC965
574,"Symptoms of gastroenteritis in dogs
 

If your pup has gastroenteritis, they could display all or one of the following symptoms…

Diarrhoea
The most common sign of gastroenteritis in dogs is soft stools - often starting with a poop that appears softer than usual, then becomes more watery and mucusy with each bowel movement. Sometimes, your dog may appear well, but has uncharacteristically pooped in the house. These toilet issues could be the only symptom of gastroenteritis that your dog shows.

Vomiting
If your poor pooch is being sick regularly, with or without accompanying diarrhoea, this is a clear indicator to take him to the vets. Without diarrhoea, they could have gastritis (inflammation of the stomach), which still needs to be treated.

Blood in stools
Pay attention if your dog’s poop has signs of blood in it, as bloody diarrhoea in dogs could be a symptom of hemorrhagic gastroenteritis (HGE). Don’t panic - HGE in dogs is treatable, but is a much rarer and more severe version of the condition, so should be responded to with emergency vet care.

Stomach pains
If your pooch whimpers or shows signs of discomfort when you touch them around the stomach and hind legs, they could have tummy pains due to gastroenteritis.

Loss of appetite
One of the less obvious signs of gastroenteritis in dogs is if your pup is off at meal times, especially if they’re usually hyper at the mere sight of the dog food spoon.

 

If your dog comes down with any of the above symptoms very suddenly, it’s essential that they see a vet as a matter of urgency. In severe cases gastroenteritis can be fatal, with younger dogs being most at risk.",ASC965
575,"SYMPTOMS
Gastroenteritis is a nonspecific term to describe an inflammation of the digestive tract (gut or stomach/intestine) and is often characterised by a sudden onset of vomiting and diarrhoea. If the problem is limited to vomiting, it may be termed gastritis, and if only diarrhoea, enteritis.

Uncomplicated gastroenteritis is often caused by eating spoiled or contaminated food, and dogs are more likely to be affected due to their tendency to scavenge. Frequently the real cause of the gastroenteritis remains unknown and the majority of pets will be treated successfully with symptomatic and supportive treatment. This may involve supporting the animal by providing fluid therapy, for example, and treating symptoms such as vomiting.

Some specific causes of gastroenteritis include ingestion of foreign bodies, toxins, plants, irritant drugs, intestinal parasites, viruses (e.g. parvovirus) or bacteria. In such cases, a specific diagnosis of the cause may be made after performing specific tests.

Haemorrhagic gastroenteritis is a more serious type, in which blood can be seen in the vomit and/or faeces. The cause is often unknown, but rapid supportive treatment is required.

Gastroenteritis will often come on rapidly and is characterised by a sudden onset of vomiting and/or diarrhoea. Food and bile are typically vomited; although small amount of blood may also be present. Affected pets are usually not interested in food and may feel unwell. Fever and abdominal pain are uncommon.
You should consult your vet if your dog shows signs of gastroenteritis. Advice should definitely be sought when the following symptoms are present:
check icon
persistent or intense vomiting (more than 2-3 times per day)
check icon
persistent/profuse diarrhoea
check icon
loss of appetite
check icon
depression
check icon
pink vomit or red/black stools
check icon
fever
check icon
collapse
A potentially serious complication of vomiting and diarrhoea is dehydration. This can occur quite quickly, be very dangerous to the pet’s health and, if left untreated, lead to death - especially in young animals.",ASC965
576,"A thorough history is critical to identifying an underlying cause for gastroenteritis. Questions may be related to the patient's current diet, recent change in diet, and exposure to unusual food, foreign materials, garbage, or toxins. It is also important to find out about the patient's environment, including exposure to other animals, and if other exposed animals have similar signs or a history of similar signs. Vaccination status, deworming history, and medication use are also important.

Clinical signs of gastroenteritis are often similar regardless of the underlying cause. Vomiting, diarrhea, and anorexia are most common, and certain combinations of these signs may make one cause more or less likely than another. Severe inflammation or ulceration, depending on the cause, can lead to hematemesis or melena.

Physical examination is often unrewarding towards finding an underlying cause. Patients may have varying degrees of dehydration, as well as abdominal pain. In severe cases, such as those animals with hemorrhagic gastroenteritis (HGE) or parvoviral enteritis, patients may have signs of hypovolemia and shock because of the severe fluid losses and acid-base disturbances.",ASC965
577,"What Causes Gastroenteritis in Dogs? 
GI inflammation in dogs can be caused by several things including: 

Your dog ate unsafe food. This could be food that’s spoiled or harmful to dogs. 
Ingesting a foreign object. Curious canines who like to munch on more than just food (e.g., household objects or your shoes) may cause themselves harm. 
GI ulcers. You may see blood in your pet’s vomit or stool. 
Toxins. Certain foods, plants and chemicals are dangerous for dogs. 
Bacteria or viruses. Parvovirus, among other illnesses, can trigger vomiting and diarrhea. 
Parasites. Intestinal parasites such as roundworms are associated with GI upset. 
Food intolerance. Some dogs are sensitive to specific ingredients.

Dog Gastroenteritis Symptoms 
Remember, the primary signs of gastroenteritis are diarrhea and vomiting. There are, however, some other symptoms to watch for: 

Lethargy 
Stomach pain 
Lack of appetite 
Dry heaving or gagging 
Dehydration (excessive panting or dry gums)",ASC965
578,"Diagnosing Gastroenteritis in Dogs
There are a few ways you can determine if your dog has gastroenteritis.

First, note the symptoms. If they start having diarrhea and are throwing up, this may be a clear sign. Also, when examining their stool, is it healthy poop or does it look watery and loose?

A thorough inventory of diet history and environmental changes can help aid in determining the cause. 

Ultimately, your veterinarian can make a formal diagnosis. They’ll check for additional clinical signs and may conduct fecal testing, bloodwork or X-rays.

These tests can help them rule out more serious conditions such as parasites, intestinal obstructions and other diseases.

Again, if you see blood in your dog’s stool or vomit (which can resemble coffee grounds), contact your veterinarian as soon as possible.",ASC965
579,"Common symptoms of gastroenteritis in cats and dogs include vomiting, diarrhea, nausea, abdominal pain or discomfort, loss of appetite, lethargy or weakness, dehydration, and fever. If your pet exhibits these signs, it's essential to monitor their condition closely and seek veterinary care if necessary.",ASC965
580,"Gastroenteritis in cats and dogs often presents with vomiting, diarrhea, nausea, abdominal discomfort, loss of appetite, weakness, dehydration, and fever. These symptoms can cause significant discomfort and should be addressed promptly by a veterinarian to prevent further complications.",ASC965
581,"If your cat or dog is experiencing gastroenteritis, they may display symptoms such as vomiting, diarrhea, nausea, abdominal pain, decreased appetite, weakness, dehydration, and fever. Prompt veterinary attention is crucial to manage their condition effectively and ensure a speedy recovery.",ASC965
582,"The symptoms of gastroenteritis in cats and dogs typically include vomiting, diarrhea, nausea, abdominal discomfort, decreased appetite, weakness, dehydration, and fever. It's essential to provide supportive care and seek veterinary advice to address these symptoms and prevent complications.",ASC965
583,"Vomiting, diarrhea, nausea, abdominal pain, decreased appetite, weakness, dehydration, and fever are common signs of gastroenteritis in cats and dogs. Monitoring your pet's condition closely and consulting with a veterinarian can help determine the best course of treatment for their gastrointestinal issues.",ASC965
584,"Signs of gastroenteritis in your pet may include sluggishness, laziness, little energy, or lethargy. Additionally, they might exhibit symptoms such as vomiting, diarrhea, dry heaving, gagging, abdominal pain or tenderness, loss of appetite, and fever.",ASC965
